date,surface_pressure,temperature_2m,total_evaporation_sum,total_precipitation_sum,u_component_of_wind_10m,v_component_of_wind_10m,volumetric_soil_water_layer_1
2010-02-01,101109.3671875,297.9679826100667,-0.0020527560263872147,2.1382026602623228e-06,1.203775405883789,-2.470820585886637,0.08482551574707031
2010-02-02,101053.92757161458,297.84329922993976,-0.0021034302189946175,4.29531144163775e-06,1.12957763671875,-2.357781012852987,0.08481089274088542
2010-02-03,101068.51888020833,297.1408106486003,-0.0018232818692922592,3.841658326564357e-06,1.5113976796468098,-1.7205739816029866,0.08478736877441406
2010-02-04,101157.18798828125,296.85718790690106,-0.0017079301178455353,2.1710329747293144e-06,1.0395062764485676,-1.4633642832438152,0.08473841349283855
2010-02-05,101181.37109375,297.93084081013996,-0.0017271852120757103,1.7267963698941458e-06,0.8044384320576986,-2.0344682931900024,0.08465957641601562
2010-02-06,101181.91552734375,298.9462235768636,-0.0017401818186044693,1.713806909720006e-06,0.23398208618164062,-0.6744970083236694,0.08460362752278645
2010-02-07,101175.56266276042,299.09313074747723,-0.0020471587777137756,2.165826685995853e-06,-0.016969045003255207,-0.052901506423950195,0.0845171610514323
2010-02-08,101018.46744791667,298.2499357859294,-0.0016450248658657074,4.3511391822903533e-07,1.4342848459879558,-0.8152689933776855,0.08448219299316406
2010-02-09,100976.29703776042,297.77039019266766,-0.0023052413016557693,0.00022928442496095158,1.344268798828125,-2.9756168921788535,0.08566665649414062
2010-02-10,101005.81787109375,297.4853064219157,-0.002122321166098118,1.2934207802572928e-06,1.2458362579345703,-2.6973870992660522,0.08563804626464844
2010-02-11,101161.26774088542,297.29870796203613,-0.0019567804411053658,8.523463748133508e-07,1.685708999633789,-1.5277835528055828,0.08545430501302083
2010-02-12,101195.15690104167,296.91125297546387,-0.0019240900874137878,1.284479992591514e-06,0.7457324266433716,-1.9902101755142212,0.0852508544921875
2010-02-13,101041.78971354167,297.82271575927734,-0.002919508144259453,1.2844800494349329e-06,1.1674091815948486,-3.484868844350179,0.0850359598795573
2010-02-14,100937.005859375,297.7852331797282,-0.0027226246893405914,1.286269935008022e-06,1.2078027327855427,-3.2814903259277344,0.0848986307779948
2010-02-15,100935.87858072917,298.4847405751546,-0.0024331361055374146,0.00021649301051596126,0.5552207231521606,-3.3034725983937583,0.08634885152180989
2010-02-16,101035.1611328125,299.35649998982746,-0.0030236737802624702,4.410743663640915e-07,0.765135645866394,-4.22321613629659,0.08617909749348958
2010-02-17,101060.32861328125,299.25535837809247,-0.0028982004150748253,2.9923439797130413e-06,0.9220616420110067,-4.141845424969991,0.08593304951985677
2010-02-18,101008.64420572917,298.02063115437824,-0.0017606373876333237,8.586045510128315e-07,1.2972273031870525,-2.3566314776738486,0.08577156066894531
2010-02-19,101066.71435546875,297.54921595255536,-0.0018280353397130966,0.0,1.2567895650863647,-2.2941240866978965,0.08562024434407552
2010-02-20,101066.63606770833,298.07754071553546,-0.0015165721997618675,1.2844800494349329e-06,1.2683811982472737,-1.2571678558985393,0.08550771077473958
2010-02-21,101086.06526692708,298.4139232635498,-0.0013635382056236267,0.0001474618911743164,1.520596186319987,-0.6258063316345215,0.08616320292154948
2010-02-22,101015.1943359375,298.59461784362793,-0.001963527873158455,3.981590270996094e-05,1.3727778196334839,-1.4890385468800862,0.0867296854654948
